qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Nematostella|LOC116620586	Xenia|LOC124448024	36.273	83	595	545	499	324.0	4.0199999999999995e-104
Nematostella|LOC116620672	Xenia|LOC124440429	42.475	79	355	480	299	239.0	2.11e-75
Nematostella|LOC116620678	Xenia|LOC124438793	36.0	4	3265	116	100	40.8	0.001
Nematostella|LOC116620679	Xenia|LOC124445331	42.278	92	426	774	395	313.0	2.16e-99
Nematostella|LOC116620680	Xenia|LOC124435700	46.512	16	268	586	43	50.8	2.77e-07
Nematostella|LOC116620683	Xenia|LOC124458113	42.331	79	206	294	163	132.0	5.28e-38
Nematostella|LOC116620686	Xenia|LOC124452932	56.41	73	161	187	117	147.0	1.12e-45
Nematostella|LOC116620688	Xenia|LOC124456536	24.701	63	368	294	251	60.5	1.82e-10
Nematostella|LOC116620691	Xenia|LOC124435095	30.612	81	539	453	441	209.0	1.1099999999999999e-61
Nematostella|LOC116620692	Xenia|LOC124454607	43.137	86	236	239	204	171.0	4.17e-53
Nematostella|LOC116620696	Xenia|LOC124441952	26.667	50	208	1489	90	36.6	0.007
Nematostella|LOC116620697	Xenia|LOC124459547	23.925	70	1039	631	372	90.5	1.39e-18
Nematostella|LOC116620698	Xenia|LOC124445208	26.471	70	315	222	238	74.3	1.11e-15
Nematostella|LOC116620700	Xenia|LOC124438709	36.279	65	520	368	215	95.5	2.0300000000000002e-21
Nematostella|LOC116620702	Xenia|LOC124445640	33.333	16	329	141	54	32.7	0.078
Nematostella|LOC116620703	Xenia|LOC124438663	25.843	80	329	376	267	110.0	1.2000000000000002e-27
Nematostella|LOC116620704	Xenia|LOC124445080	47.701	95	364	367	348	298.0	1.88e-99
Nematostella|LOC116620705	Xenia|LOC124457828	28.302	47	214	202	106	39.3	0.000456
Nematostella|LOC116620706	Xenia|LOC124445581	48.387	18	177	230	31	35.0	0.01
Nematostella|LOC116620708	Xenia|LOC124434729	36.905	77	322	261	252	191.0	9.7e-60
Nematostella|LOC116620712	Xenia|LOC124445150	20.83	76	2189	7765	1133	81.3	6.07e-15
Nematostella|LOC116620713	Xenia|LOC124434411	56.53	58	868	677	513	524.0	4.3499999999999996e-176
Nematostella|LOC116620716	Xenia|LOC124434630	33.177	80	735	782	639	300.0	1.26e-90
Nematostella|LOC116620722	Xenia|LOC124435293	52.218	97	300	308	293	304.0	1.15e-103
Nematostella|LOC116620725	Xenia|LOC124451583	35.912	64	307	242	181	115.0	9.92e-31
Nematostella|LOC116620728	Xenia|LOC124445177	29.723	98	403	498	397	169.0	1.12e-47
Nematostella|LOC116620729	Xenia|LOC124451716	40.769	82	158	328	130	102.0	7.240000000000001e-27
Nematostella|LOC116620734	Xenia|LOC124457416	38.8	47	493	388	250	177.0	1.01e-50
Nematostella|LOC116620739	Xenia|LOC124438590	37.987	95	320	320	308	229.0	5.84e-74
Nematostella|LOC116620741	Xenia|LOC124443412	32.416	80	372	371	327	156.0	2.29e-44
Nematostella|LOC116620746	Xenia|LOC124433523	38.899	81	637	560	527	359.0	6.61e-117
Nematostella|LOC116620750	Xenia|LOC124455720	32.051	9	2650	614	234	148.0	1.07e-36
Nematostella|LOC116620751	Xenia|LOC124436152	25.882	47	339	2659	170	50.1	1.13e-06
Nematostella|LOC116620768	Xenia|LOC124445861	30.208	37	220	711	96	32.7	0.13
Nematostella|LOC116620774	Xenia|LOC124445844	31.871	96	351	358	342	162.0	8.850000000000001e-47
Nematostella|LOC116620780	Xenia|LOC124438034	25.626	42	1833	2007	839	155.0	1.1e-37
Nematostella|LOC116620781	Xenia|LOC124438826	34.286	60	117	954	70	37.7	0.000405
Nematostella|LOC116620784	Xenia|LOC124459547	28.319	90	124	631	113	44.7	2.09e-06
Nematostella|LOC116620785	Xenia|LOC124443182	45.5	92	211	209	200	167.0	1.4199999999999999e-52
Nematostella|LOC116620786	Xenia|LOC124441675	41.31	57	688	400	397	295.0	9.78e-94
Nematostella|LOC116620787	Xenia|LOC124438741	23.977	85	763	722	684	132.0	6.170000000000001e-32
Nematostella|LOC116620789	Xenia|LOC124456964	38.528	61	377	637	231	160.0	3.83e-44
Nematostella|LOC116620796	Xenia|LOC124444533	30.0	28	214	358	60	31.6	0.24
Nematostella|LOC116620800	Xenia|LOC124455669	24.308	91	340	350	325	68.6	4.55e-13
Nematostella|LOC116620805	Xenia|LOC124440038	50.735	94	143	190	136	129.0	6.1e-39
Nematostella|LOC116620807	Xenia|LOC124444328	47.436	36	204	374	78	69.7	2.85e-14
Nematostella|LOC116620812	Xenia|LOC124452498	21.053	53	118	10645	76	26.9	2.5
Nematostella|LOC116620814	Xenia|LOC124454973	28.571	89	360	393	350	153.0	4.89e-43
Nematostella|LOC116620816	Xenia|LOC124441512	24.633	99	338	336	341	62.0	6.65e-11
Nematostella|LOC116620817	Xenia|LOC124455269	48.148	9	295	779	27	29.3	2.6
Nematostella|LOC116620818	Xenia|LOC124440486	65.741	20	1244	1905	108	136.0	3.73e-32
Nematostella|LOC116620819	Xenia|LOC124440532	28.123	37	5666	3404	1465	372.0	1.84e-102
Nematostella|LOC116620823	Xenia|LOC124445794	40.0	20	179	486	35	29.6	0.85
Nematostella|LOC116620826	Xenia|LOC124452412	61.776	98	1555	1510	1554	1956.0	0.0
Nematostella|LOC116620829	Xenia|LOC124442055	96.681	100	452	451	452	924.0	0.0
Nematostella|LOC116620832	Xenia|LOC124440215	27.938	95	824	1057	834	238.0	3.14e-66
Nematostella|LOC116620833	Xenia|LOC124452625	25.0	27	649	500	184	51.6	6.99e-07
Nematostella|LOC116620835	Xenia|LOC124441284	26.744	24	357	1019	86	33.1	0.19
Nematostella|LOC116620839	Xenia|LOC124452494	40.971	99	1663	1623	1689	1157.0	0.0
Nematostella|LOC116620840	Xenia|LOC124434760	48.387	12	250	781	31	32.7	0.16
Nematostella|LOC116620845	Xenia|LOC124453230	35.004	97	1152	1162	1177	596.0	0.0
Nematostella|LOC116620846	Xenia|LOC124439953	29.167	69	170	412	120	40.0	0.00021
Nematostella|LOC116620853	Xenia|LOC124440540	36.559	85	192	364	186	118.0	2.68e-32
Nematostella|LOC116620855	Xenia|LOC124447168	50.602	91	183	197	166	191.0	2.02e-62
Nematostella|LOC116620856	Xenia|LOC124438044	28.571	75	130	139	98	42.4	5.48e-06
Nematostella|LOC116620858	Xenia|LOC124451753	22.772	31	326	538	101	32.7	0.2
Nematostella|LOC116620861	Xenia|LOC124446386	37.013	94	158	168	154	114.0	6.71e-33
Nematostella|LOC116620867	Xenia|LOC124437767	57.5	57	232	358	40	48.1	9.84e-07
Nematostella|LOC116620873	Xenia|LOC124459633	21.053	47	562	366	285	37.4	0.015
Nematostella|LOC116620875	Xenia|LOC124446517	50.0	91	325	334	296	298.0	2.14e-100
Nematostella|LOC116620876	Xenia|LOC124453780	31.579	19	252	3987	57	28.1	5.2
Nematostella|LOC116620880	Xenia|LOC124448629	57.699	98	631	616	617	743.0	0.0
Nematostella|LOC116620893	Xenia|LOC124437551	27.723	49	174	711	101	28.9	1.5
Nematostella|LOC116620897	Xenia|LOC124449497	51.695	32	346	523	118	116.0	5.01e-29
Nematostella|LOC116620902	Xenia|LOC124456835	31.679	59	424	371	262	125.0	2.71e-32
Nematostella|LOC116620905	Xenia|LOC124448941	50.746	93	225	252	201	214.0	2.4400000000000002e-70
Nematostella|LOC116620908	Xenia|LOC124449429	28.07	17	975	2816	171	57.4	2.9e-08
Nematostella|LOC116620910	Xenia|LOC124449427	23.14	69	167	623	121	28.5	1.7
Nematostella|LOC116620911	Xenia|LOC124445150	24.022	67	227	7765	179	35.8	0.015
Nematostella|LOC116620912	Xenia|LOC124436060	39.1	86	311	534	289	187.0	1.3e-55
Nematostella|LOC116620928	Xenia|LOC124446911	45.455	53	261	3578	143	114.0	6.02e-29
Nematostella|LOC116621077	Xenia|LOC124450366	35.147	38	1070	494	441	211.0	1.92e-59
Nematostella|LOC116621079	Xenia|LOC124457670	56.478	88	344	359	301	362.0	7.640000000000001e-125
Nematostella|LOC116621087	Xenia|LOC124438940	28.824	47	357	200	170	85.5	1.18e-19
Nematostella|LOC116621088	Xenia|LOC124451871	33.588	9	1356	1251	131	87.4	3.14e-17
Nematostella|LOC116621089	Xenia|LOC124441886	36.986	15	581	751	73	65.5	3.67e-11
Nematostella|LOC116621091	Xenia|LOC124452716	27.684	67	258	266	177	67.0	2.92e-13
Nematostella|LOC116621096	Xenia|LOC124452926	34.795	68	528	442	365	213.0	2e-63
Nematostella|LOC116621099	Xenia|LOC124436060	37.832	94	462	534	452	277.0	6.570000000000001e-88
Nematostella|LOC116621104	Xenia|LOC124446923	34.0	4	1275	151	50	33.9	0.2
Nematostella|LOC116621110	Xenia|LOC124454154	28.571	11	443	205	49	31.2	0.61
Nematostella|LOC116621113	Xenia|LOC124442949	24.528	56	263	3712	159	34.3	0.061
Nematostella|LOC116621114	Xenia|LOC124452716	23.741	21	624	266	139	36.6	0.023
Nematostella|LOC116621118	Xenia|LOC124444043	43.2	34	366	593	125	114.0	5.19e-28
Nematostella|LOC116621119	Xenia|LOC124452037	22.951	87	481	456	427	77.8	1.71e-15
Nematostella|LOC116621122	Xenia|LOC124445973	27.836	88	1422	933	952	312.0	1.3e-89
Nematostella|LOC116621125	Xenia|LOC124453464	36.486	89	159	153	148	89.0	3.12e-23
Nematostella|LOC116621132	Xenia|LOC124449330	35.696	93	399	405	395	225.0	4.07e-70
Nematostella|LOC116621133	Xenia|LOC124444374	22.699	47	300	527	163	32.3	0.25
Nematostella|LOC116621135	Xenia|LOC124453321	30.688	97	384	446	378	161.0	1.62e-45
Nematostella|LOC116621136	Xenia|LOC124452720	39.521	74	227	887	167	122.0	3.76e-32
Nematostella|LOC116621138	Xenia|LOC124437091	38.462	25	578	275	143	102.0	2.75e-24
Nematostella|LOC116621145	Xenia|LOC124442461	25.0	48	104	2031	56	26.6	2.9
Nematostella|LOC116621146	Xenia|LOC124441328	33.333	12	311	903	42	28.9	3.5
Nematostella|LOC116621149	Xenia|LOC124434655	74.359	100	78	77	78	121.0	2.66e-38
Nematostella|LOC116621159	Xenia|LOC124449860	31.481	21	262	607	54	31.6	0.34
Nematostella|LOC116621164	Xenia|LOC124459063	37.143	95	111	789	105	60.5	4.62e-12
Nematostella|LOC116621169	Xenia|LOC124453355	54.61	45	311	272	141	151.0	4.25e-44
Nematostella|LOC116621171	Xenia|LOC124435609	45.6	83	148	118	125	92.4	3.59e-25
Nematostella|LOC116621173	Xenia|LOC124440814	55.249	99	764	755	762	826.0	0.0
Nematostella|LOC116621175	Xenia|LOC124452627	31.481	17	310	373	54	33.9	0.08
Nematostella|LOC116621176	Xenia|LOC124436528	51.471	51	265	334	136	155.0	1.11e-45
Nematostella|LOC116621177	Xenia|LOC124434943	48.163	100	245	241	245	211.0	7.47e-69
Nematostella|LOC116621178	Xenia|LOC124447112	69.811	78	205	193	159	236.0	4.64e-80
Nematostella|LOC116621184	Xenia|LOC124440407	43.243	28	131	805	37	29.6	0.4
Nematostella|LOC116621189	Xenia|LOC124438445	35.519	50	363	209	183	127.0	3.39e-35
Nematostella|LOC116621192	Xenia|LOC124444530	21.86	66	398	2311	215	49.7	2.15e-06
Nematostella|LOC116621194	Xenia|LOC124439211	34.043	21	205	507	47	31.6	0.23
Nematostella|LOC116621197	Xenia|LOC124434360	33.135	72	649	716	504	248.0	1.1e-72
Nematostella|LOC116621199	Xenia|LOC124435454	42.111	57	1612	1069	938	712.0	0.0
Nematostella|LOC116621200	Xenia|LOC124444451	44.817	99	639	637	656	509.0	2.53e-174
Nematostella|LOC116621201	Xenia|LOC124446147	20.27	52	137	792	74	29.6	0.49
Nematostella|LOC116621203	Xenia|LOC124438360	59.336	82	581	550	482	600.0	0.0
Nematostella|LOC116621204	Xenia|LOC124435443	23.469	45	219	253	98	30.4	0.44
Nematostella|LOC116621207	Xenia|LOC124435076	35.152	89	185	187	165	102.0	8.93e-28
Nematostella|LOC116621232	Xenia|LOC124453394	25.664	39	271	267	113	35.0	0.023
Nematostella|LOC116621408	Xenia|LOC124453594	30.189	14	379	505	53	30.8	1.1
Nematostella|LOC116621492	Xenia|LOC124452868	41.129	17	716	496	124	91.7	1.93e-19
Nematostella|LOC116621493	Xenia|LOC124441570	40.0	23	503	449	115	90.9	1.17e-19
Nematostella|LOC116621497	Xenia|LOC124445585	26.497	75	1463	1212	902	218.0	1.35e-57
Nematostella|LOC116621506	Xenia|LOC124453594	30.189	14	379	505	53	32.3	0.37
Nematostella|LOC116621507	Xenia|LOC124445572	26.667	34	217	130	90	30.0	0.34
Nematostella|LOC116621512	Xenia|LOC124442828	25.0	82	381	355	320	115.0	4.99e-29
Nematostella|LOC116621517	Xenia|LOC124441614	25.137	25	644	889	183	40.0	0.003
Nematostella|LOC116621519	Xenia|LOC124455090	35.294	63	354	308	238	120.0	1.63e-31
Nematostella|LOC116621522	Xenia|LOC124435053	29.688	24	264	426	64	34.7	0.033
Nematostella|LOC116621525	Xenia|LOC124435711	28.477	89	482	504	453	148.0	3.24e-39
Nematostella|LOC116621529	Xenia|LOC124445788	30.0	97	221	688	210	83.2	1.25e-18
Nematostella|LOC116621532	Xenia|LOC124456353	23.622	69	336	702	254	53.5	6.9e-08
Nematostella|LOC116621533	Xenia|LOC124451095	26.214	90	324	325	309	110.0	7.57e-28
Nematostella|LOC116621535	Xenia|LOC124445688	32.37	59	283	215	173	74.7	3.81e-16
Nematostella|LOC116621537	Xenia|LOC124451679	27.106	37	802	1720	273	66.6	3.12e-11
Nematostella|LOC116621546	Xenia|LOC124446333	29.091	74	267	363	220	89.0	1.5e-20
Nematostella|LOC116621551	Xenia|LOC124456134	31.667	3	1999	159	60	33.5	0.49
Nematostella|LOC116621553	Xenia|LOC124446333	26.18	53	422	363	233	67.0	3.11e-12
Nematostella|LOC116621555	Xenia|LOC124446236	40.0	11	353	510	40	30.4	1.3
Nematostella|LOC116621556	Xenia|LOC124446228	29.126	13	877	2223	103	35.8	0.097
Nematostella|LOC116621569	Xenia|LOC124453023	42.029	36	193	236	69	67.8	4.05e-14
Nematostella|LOC116621570	Xenia|LOC124440395	29.474	53	258	243	95	38.1	0.002
Nematostella|LOC116621573	Xenia|LOC124451434	28.495	38	491	399	186	75.1	1.02e-14
Nematostella|LOC116621574	Xenia|LOC124447183	22.314	27	410	350	121	35.0	0.048
Nematostella|LOC116621578	Xenia|LOC124439911	35.0	18	223	2599	40	29.6	1.3
Nematostella|LOC116621579	Xenia|LOC124439911	35.0	16	254	2599	40	30.8	0.67
Nematostella|LOC125556656	Xenia|LOC124445844	26.837	78	401	358	313	125.0	8.33e-33
Nematostella|LOC125556657	Xenia|LOC124445150	24.667	50	270	7765	150	34.3	0.063
Nematostella|LOC125556658	Xenia|LOC124439554	39.535	86	338	336	301	216.0	3.69e-68
Nematostella|LOC125556659	Xenia|LOC124455137	34.0	23	220	502	50	30.8	0.52
Nematostella|LOC125556660	Xenia|LOC124454261	27.368	57	473	332	285	100.0	1.87e-23
Nematostella|LOC125556661	Xenia|LOC124434690	43.443	55	336	738	122	103.0	1.3299999999999999e-24
Nematostella|LOC125556662	Xenia|LOC124453321	33.987	86	348	446	306	137.0	1.02e-36
Nematostella|LOC125556663	Xenia|LOC124444706	36.905	94	345	415	336	200.0	5.53e-61
Nematostella|LOC125556664	Xenia|LOC124439624	28.632	76	302	250	234	103.0	2.42e-26
Nematostella|LOC125556665	Xenia|LOC124445764	46.763	78	179	194	139	141.0	7.05e-43
Nematostella|LOC125556666	Xenia|LOC124455182	35.802	80	301	326	243	142.0	2.7799999999999997e-40
Nematostella|LOC125556667	Xenia|LOC124451157	24.791	97	347	524	359	73.9	1.64e-14
Nematostella|LOC125556668	Xenia|LOC124445003	23.618	28	690	364	199	39.7	0.004
Nematostella|LOC125556669	Xenia|LOC124447029	26.119	26	465	454	134	31.6	0.82
Nematostella|LOC125556670	Xenia|LOC124458320	31.275	94	515	641	502	236.0	2.66e-70
Nematostella|LOC125556672	Xenia|LOC124449312	50.413	31	643	485	121	127.0	2.92e-31
Nematostella|LOC125556673	Xenia|LOC124457220	25.753	80	349	366	299	99.4	1.7099999999999998e-23
Nematostella|LOC125556674	Xenia|LOC124438735	27.397	38	374	397	146	61.2	1.98e-10
Nematostella|LOC125556676	Xenia|LOC124445150	28.319	27	399	7765	113	35.4	0.051
Nematostella|LOC125556677	Xenia|LOC124438979	41.132	30	1739	522	530	402.0	3.71e-125
Nematostella|LOC125556678	Xenia|LOC124444530	45.455	3	1194	2311	33	31.2	3.5
Nematostella|LOC125556680	Xenia|LOC124449496	29.412	18	256	110	34	31.2	0.17
Nematostella|LOC125556681	Xenia|LOC124456506	32.549	93	258	272	255	114.0	1.37e-30
Nematostella|LOC125556682	Xenia|LOC124446325	28.994	85	388	490	338	119.0	7.81e-30
Nematostella|LOC125556683	Xenia|LOC124444010	24.545	50	211	156	110	29.3	0.8
Nematostella|LOC125556684	Xenia|LOC124448314	32.686	81	1121	974	979	490.0	2.51e-156
Nematostella|LOC125556685	Xenia|LOC124437401	31.25	30	242	2596	80	33.1	0.12
Nematostella|LOC125556686	Xenia|LOC124446084	36.364	77	524	602	407	320.0	9.270000000000001e-103
Nematostella|LOC125556687	Xenia|LOC124445423	35.749	91	223	220	207	140.0	1.32e-41
Nematostella|LOC125556688	Xenia|LOC124452569	27.523	90	341	350	327	102.0	9.64e-25
Nematostella|LOC125556689	Xenia|LOC124454167	47.009	51	227	202	117	111.0	1.9499999999999998e-30
Nematostella|LOC125556690	Xenia|LOC124445941	37.5	28	114	2127	32	28.5	0.77
Nematostella|LOC125556691	Xenia|LOC124436951	27.193	63	182	1059	114	34.3	0.025
Nematostella|LOC125556692	Xenia|LOC124456007	25.185	61	202	1397	135	51.2	8.05e-08
Nematostella|LOC125556693	Xenia|LOC124442686	32.323	65	141	183	99	46.2	4.89e-07
Nematostella|LOC125556694	Xenia|LOC124433572	26.606	41	266	348	109	33.5	0.084
Nematostella|LOC125556695	Xenia|LOC124448967	36.646	64	250	226	161	113.0	9.999999999999999e-31
Nematostella|LOC125556696	Xenia|LOC124450384	28.75	32	246	137	80	37.7	0.001
Nematostella|LOC125556697	Xenia|LOC124457205	46.875	92	171	215	160	149.0	3.9099999999999995e-46
Nematostella|LOC125556698	Xenia|LOC124441918	31.852	30	452	606	135	55.8	2.26e-08
Nematostella|LOC125556699	Xenia|LOC124449474	27.381	65	121	385	84	30.0	0.19
Nematostella|LOC125556700	Xenia|LOC124433572	28.409	33	266	348	88	35.4	0.019
Nematostella|LOC125556701	Xenia|LOC124440960	31.25	43	255	819	112	43.5	5.03e-05
Nematostella|LOC125556702	Xenia|LOC124437112	43.662	62	340	245	213	197.0	8.89e-62
Nematostella|LOC125556704	Xenia|LOC124455632	46.753	60	255	232	154	127.0	5.0100000000000004e-36
Nematostella|LOC125556705	Xenia|LOC124440680	32.362	76	585	367	309	167.0	8.850000000000001e-47
Nematostella|LOC125556706	Xenia|LOC124437039	32.692	34	152	2225	52	37.4	0.001
Nematostella|LOC125556708	Xenia|LOC124453459	32.275	56	308	274	189	105.0	1.04e-26
Nematostella|LOC125556709	Xenia|LOC124442465	42.276	20	1227	889	246	175.0	7.899999999999999e-45
Nematostella|LOC125556710	Xenia|LOC124452609	30.189	15	320	281	53	30.0	1.1
Nematostella|LOC125556711	Xenia|LOC124446530	32.75	85	1250	1158	1142	582.0	0.0
Nematostella|LOC125556712	Xenia|LOC124449509	46.231	76	261	1208	199	174.0	8.31e-50
Nematostella|LOC125556714	Xenia|LOC124440884	41.304	8	555	166	46	42.0	0.000139
Nematostella|LOC125556716	Xenia|LOC124445350	25.954	66	284	343	131	44.7	2.05e-05
Nematostella|LOC125556717	Xenia|LOC124441583	36.111	12	307	1937	36	27.7	8.3
Nematostella|LOC125556718	Xenia|LOC124433445	27.273	76	580	579	462	146.0	1.48e-37
Nematostella|LOC125556719	Xenia|LOC124440303	42.537	48	269	1738	134	107.0	2.96e-26
Nematostella|LOC125556720	Xenia|LOC124449166	24.359	44	178	1094	78	29.6	0.92
Nematostella|LOC125556721	Xenia|LOC124457988	35.329	53	290	480	167	105.0	1.07e-25
Nematostella|LOC125556722	Xenia|LOC124445170	29.31	97	1258	1502	1276	446.0	5.56e-134
Nematostella|LOC125556723	Xenia|LOC124443692	68.595	92	384	365	363	507.0	0.0
Nematostella|LOC125556724	Xenia|LOC124452254	27.243	59	498	373	301	109.0	2.3600000000000002e-26
Nematostella|LOC125556725	Xenia|LOC124445150	23.466	82	257	7765	277	38.1	0.004
Nematostella|LOC125556726	Xenia|LOC124456909	28.706	84	491	587	425	147.0	2.34e-38
Nematostella|LOC125556727	Xenia|LOC124456336	32.231	56	207	382	121	65.1	1.09e-12
Nematostella|LOC125556728	Xenia|LOC124457632	34.466	99	191	333	206	119.0	5.6000000000000005e-33
Nematostella|LOC125556730	Xenia|LOC124443619	32.099	82	94	1088	81	45.4	5.02e-07
Nematostella|LOC125556732	Xenia|LOC124447470	34.247	31	233	844	73	51.2	1.17e-07
Nematostella|LOC125556733	Xenia|LOC124438884	34.483	53	165	938	87	52.4	1.54e-08
Nematostella|LOC125556734	Xenia|LOC124454489	36.015	45	543	348	261	143.0	3.13e-38
Nematostella|LOC125556735	Xenia|LOC124458303	29.825	28	202	197	57	34.3	0.022
Nematostella|LOC125556736	Xenia|LOC124447897	53.462	88	289	1164	260	271.0	1.18e-83
Nematostella|LOC125556737	Xenia|LOC124453005	42.308	89	174	164	156	132.0	4.26e-40
Nematostella|LOC125556738	Xenia|LOC124444374	22.699	47	300	527	163	32.3	0.23
Nematostella|LOC125556739	Xenia|LOC124446845	28.182	33	295	782	110	32.3	0.24
Nematostella|LOC125556740	Xenia|LOC124441211	69.311	68	703	617	479	713.0	0.0
Nematostella|LOC125556742	Xenia|LOC124447345	27.979	98	564	611	579	175.0	9.589999999999999e-48
Nematostella|LOC125556743	Xenia|LOC124447636	28.647	82	443	449	377	155.0	1.0599999999999999e-42
Nematostella|LOC125556744	Xenia|LOC124435502	93.939	80	123	123	99	189.0	6.870000000000001e-64
Nematostella|LOC125556745	Xenia|LOC124445019	26.984	22	541	1665	126	33.1	0.42
Nematostella|LOC125556746	Xenia|LOC124443543	100.0	100	103	103	103	200.0	9.59e-69
Nematostella|LOC125556747	Xenia|LOC124456899	55.95	74	621	524	479	552.0	0.0
Nematostella|LOC125556750	Xenia|LOC124447439	25.974	45	424	367	154	49.3	1.79e-06
Nematostella|LOC125556751	Xenia|LOC124454167	47.009	51	227	202	117	111.0	1.9499999999999998e-30
Nematostella|LOC125556752	Xenia|LOC124434765	22.727	33	134	491	44	27.7	1.6
Nematostella|LOC125556753	Xenia|LOC124434108	27.692	52	381	1676	195	55.1	3.69e-08
Nematostella|LOC125556754	Xenia|LOC124442353	55.607	82	507	490	428	433.0	1.71e-148
Nematostella|LOC125556756	Xenia|LOC124443873	26.794	62	332	500	209	71.6	6.35e-14
Nematostella|LOC125556757	Xenia|LOC124443719	32.308	32	204	1269	65	30.0	0.75
Nematostella|LOC125556758	Xenia|LOC124447980	75.942	100	344	339	345	555.0	0.0
Nematostella|LOC125556759	Xenia|LOC124459301	28.814	53	95	707	59	37.7	0.000247
Nematostella|LOC125556760	Xenia|LOC124450796	34.884	12	354	574	43	31.2	0.68
Nematostella|LOC125556761	Xenia|LOC124445534	60.87	87	526	683	460	595.0	0.0
Nematostella|LOC125556762	Xenia|LOC124447275	24.409	86	125	279	127	45.1	1.47e-06
Nematostella|LOC125556763	Xenia|LOC124440430	36.634	87	347	299	303	163.0	6.7e-48
Nematostella|LOC125556764	Xenia|LOC124440255	26.369	92	1154	5247	1096	172.0	2.09e-43
Nematostella|LOC125556765	Xenia|LOC124456336	35.714	67	166	382	112	75.1	1.61e-16
Nematostella|LOC125556766	Xenia|LOC124436006	40.674	97	393	392	386	281.0	4.55e-92
Nematostella|LOC125556768	Xenia|LOC124453600	34.601	100	263	254	263	177.0	3.2099999999999997e-55
Nematostella|LOC125556769	Xenia|LOC124449032	21.776	56	824	434	473	50.8	1.46e-06
Nematostella|LOC125556771	Xenia|LOC124448779	34.804	68	1101	847	816	473.0	1e-151
Nematostella|LOC125556772	Xenia|LOC124456981	37.342	87	469	669	474	294.0	1.01e-92
Nematostella|LOC125556773	Xenia|LOC124448024	37.166	74	652	545	487	298.0	1.44e-93
Nematostella|LOC125556775	Xenia|LOC124433675	45.992	87	267	434	237	236.0	7.52e-76
Nematostella|LOC125556776	Xenia|LOC124450291	66.593	88	509	497	452	637.0	0.0
Nematostella|LOC125556777	Xenia|LOC124443505	45.882	28	306	1168	85	40.4	0.00079
Nematostella|LOC125556778	Xenia|LOC124441207	25.728	40	483	817	206	46.6	2.29e-05
Nematostella|LOC125556779	Xenia|LOC124445108	34.074	60	215	331	135	63.5	4.58e-12
Nematostella|LOC125556780	Xenia|LOC124447656	21.939	78	239	714	196	52.0	7.89e-08
Nematostella|LOC125556781	Xenia|LOC124436957	28.846	25	198	323	52	28.9	1.4
Nematostella|LOC125556782	Xenia|LOC124441150	34.875	87	305	528	281	147.0	1.15e-40
Nematostella|LOC125556784	Xenia|LOC124453018	24.315	80	357	384	292	50.4	4.95e-07
Nematostella|LOC125556785	Xenia|LOC124456336	36.0	42	118	382	50	30.8	0.12
Nematostella|LOC125556786	Xenia|LOC124452028	31.469	48	293	1001	143	83.6	5.7e-18
Nematostella|LOC125556787	Xenia|LOC124438649	27.907	25	340	590	86	31.2	0.79
Nematostella|LOC125556788	Xenia|LOC124442259	37.124	81	816	695	466	269.0	1.85e-79
Nematostella|LOC125556789	Xenia|LOC124444390	40.625	64	413	568	96	73.6	4.02e-14
Nematostella|LOC125556790	Xenia|LOC124446074	26.923	24	415	336	104	30.4	1.4
Nematostella|LOC125556791	Xenia|LOC124441473	33.846	70	179	169	130	62.8	6.63e-13
Nematostella|LOC125556792	Xenia|LOC124444694	34.483	25	196	479	58	29.6	0.81
Nematostella|LOC125556793	Xenia|LOC124443224	40.541	95	153	156	148	109.0	2.98e-31
Nematostella|LOC125556794	Xenia|LOC124457072	36.808	95	318	553	307	237.0	3.59e-74
Nematostella|LOC125556795	Xenia|LOC124456033	27.434	47	241	651	113	28.5	3.1
Nematostella|LOC125556796	Xenia|LOC124437100	41.86	64	337	298	215	181.0	3.67e-55
Nematostella|LOC125556797	Xenia|LOC124442270	42.708	41	456	356	192	158.0	2.2e-44
Nematostella|LOC125556800	Xenia|LOC124438715	51.852	14	202	2006	27	38.1	0.002
Nematostella|LOC125556801	Xenia|LOC124439131	58.943	90	544	519	492	624.0	0.0
Nematostella|LOC125556802	Xenia|LOC124453564	42.073	91	370	4189	328	197.0	3.08e-56
Nematostella|LOC125556803	Xenia|LOC124433445	26.378	83	581	579	508	145.0	2.74e-37
Nematostella|LOC125556804	Xenia|LOC124445019	26.19	22	541	1665	126	30.4	2.5
Nematostella|LOC125556805	Xenia|LOC124442813	62.069	21	152	389	29	38.5	0.000525
Nematostella|LOC125556806	Xenia|LOC124452204	24.638	21	329	1456	69	29.3	3.0
Nematostella|LOC125556807	Xenia|LOC124445788	32.432	46	519	688	222	87.0	4.66e-18
Nematostella|LOC125556808	Xenia|LOC124450757	56.364	16	389	325	55	67.0	1.78e-12
Nematostella|LOC125556809	Xenia|LOC124440477	35.784	69	283	243	204	129.0	2.96e-36
Nematostella|LOC125556810	Xenia|LOC124445895	46.122	100	202	234	245	144.0	3.4e-43
Nematostella|LOC125556811	Xenia|LOC124439003	32.203	26	206	446	59	28.5	2.0
Nematostella|LOC125556812	Xenia|LOC124456980	34.254	80	225	230	181	103.0	2.11e-27
Nematostella|LOC125556813	Xenia|LOC124443533	21.521	88	1302	4456	776	115.0	9.61e-26
