qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydractinia|LOC130628718	Xenia|LOC124450840	26.761	16	456	548	71	33.1	0.27
Hydractinia|LOC130628719	Xenia|LOC124450371	25.926	76	205	228	162	42.4	4.02e-05
Hydractinia|LOC130628720	Xenia|LOC124453702	46.381	95	1101	1018	1050	956.0	0.0
Hydractinia|LOC130628721	Xenia|LOC124445428	73.467	96	1036	1033	995	1513.0	0.0
Hydractinia|LOC130628722	Xenia|LOC124435412	30.435	28	559	336	161	81.3	8.71e-17
Hydractinia|LOC130628724	Xenia|LOC124453046	39.799	95	296	287	299	210.0	5.85e-67
Hydractinia|LOC130628725	Xenia|LOC124446788	30.16	98	1203	1175	1250	498.0	2.95e-156
Hydractinia|LOC130628726	Xenia|LOC124446127	38.71	51	419	256	217	156.0	2.85e-45
Hydractinia|LOC130628727	Xenia|LOC124453254	54.995	87	1211	1134	1071	1121.0	0.0
Hydractinia|LOC130628728	Xenia|LOC124438650	33.294	72	1830	1587	850	444.0	2.94e-129
Hydractinia|LOC130628729	Xenia|LOC124453765	33.408	97	874	895	892	490.0	3.03e-160
Hydractinia|LOC130628730	Xenia|LOC124441473	42.667	44	169	169	75	55.8	2.1e-10
Hydractinia|LOC130628731	Xenia|LOC124450953	29.07	15	1648	611	258	75.5	1.06e-13
Hydractinia|LOC130628732	Xenia|LOC124453039	61.045	99	676	698	670	882.0	0.0
Hydractinia|LOC130628733	Xenia|LOC124453764	50.289	71	428	424	346	325.0	3.89e-108
Hydractinia|LOC130628734	Xenia|LOC124444094	32.272	92	744	676	691	357.0	1.8e-113
Hydractinia|LOC130628735	Xenia|LOC124444960	27.5	89	296	346	280	75.9	1.01e-15
Hydractinia|LOC130628736	Xenia|LOC124444708	26.84	97	238	219	231	59.3	7.91e-11
Hydractinia|LOC130628737	Xenia|LOC124444708	33.766	68	227	219	154	68.2	3.91e-14
Hydractinia|LOC130628738	Xenia|LOC124443228	25.725	18	1508	1176	276	72.8	1.04e-12
Hydractinia|LOC130628739	Xenia|LOC124452561	58.427	19	960	972	178	197.0	3.6199999999999994e-52
Hydractinia|LOC130628740	Xenia|LOC124452520	24.176	21	380	3620	91	36.6	0.024
Hydractinia|LOC130628741	Xenia|LOC124456909	38.182	18	300	587	55	40.4	0.000627
Hydractinia|LOC130628742	Xenia|LOC124434262	53.881	92	475	468	438	493.0	5.56e-173
Hydractinia|LOC130628743	Xenia|LOC124453482	47.368	99	1061	1136	1064	987.0	0.0
Hydractinia|LOC130628744	Xenia|LOC124452742	22.969	63	976	681	640	141.0	1.2599999999999999e-34
Hydractinia|LOC130628745	Xenia|LOC124439377	27.848	14	493	6809	79	31.6	1.2
Hydractinia|LOC130628746	Xenia|LOC124439614	36.49	88	381	378	359	207.0	1.24e-63
Hydractinia|LOC130628747	Xenia|LOC124449232	50.617	97	332	339	324	322.0	7.01e-110
Hydractinia|LOC130628748	Xenia|LOC124457228	35.0	13	303	345	40	30.0	1.2
Hydractinia|LOC130628749	Xenia|LOC124453053	34.337	78	199	195	166	84.7	1.17e-20
Hydractinia|LOC130628750	Xenia|LOC124448068	43.59	85	177	193	156	129.0	1.8799999999999998e-38
Hydractinia|LOC130628751	Xenia|LOC124435673	36.735	82	119	116	98	68.2	3.7e-16
Hydractinia|LOC130628752	Xenia|LOC124442316	28.199	80	520	610	422	109.0	2.21e-25
Hydractinia|LOC130628753	Xenia|LOC124454297	34.109	51	254	167	129	92.0	3.2e-23
Hydractinia|LOC130628754	Xenia|LOC124453721	65.753	73	578	593	438	568.0	0.0
Hydractinia|LOC130628755	Xenia|LOC124453472	42.204	99	1371	1383	1443	1050.0	0.0
Hydractinia|LOC130628756	Xenia|LOC124433769	38.884	95	1199	1157	1147	781.0	0.0
Hydractinia|LOC130628757	Xenia|LOC124453694	42.984	98	437	463	449	326.0	4.98e-108
Hydractinia|LOC130628758	Xenia|LOC124440632	33.735	32	359	686	83	50.1	9.52e-07
Hydractinia|LOC130628759	Xenia|LOC124448640	81.707	95	86	86	82	151.0	4.35e-50
Hydractinia|LOC130628761	Xenia|LOC124433798	26.984	31	407	2539	126	35.0	0.063
Hydractinia|LOC130628762	Xenia|LOC124441982	27.869	21	288	448	61	29.6	1.9
Hydractinia|LOC130628763	Xenia|LOC124453945	28.046	88	850	889	788	263.0	2.09e-75
Hydractinia|LOC130628764	Xenia|LOC124444943	36.496	62	228	305	137	96.3	6.04e-24
Hydractinia|LOC130628765	Xenia|LOC124433487	61.044	98	247	248	249	276.0	1.64e-94
Hydractinia|LOC130628766	Xenia|LOC124452469	56.125	81	427	413	351	374.0	2.38e-127
Hydractinia|LOC130628767	Xenia|LOC124448043	52.66	12	3131	375	376	414.0	3.42e-130
Hydractinia|LOC130628768	Xenia|LOC124459443	39.111	90	250	280	225	158.0	2.03e-47
Hydractinia|LOC130628769	Xenia|LOC124437390	32.062	29	2731	2184	577	84.0	9.44e-16
Hydractinia|LOC130628770	Xenia|LOC124448302	44.0	18	133	2757	25	29.3	0.59
Hydractinia|LOC130628771	Xenia|LOC124448302	24.561	72	127	2757	114	28.5	0.87
Hydractinia|LOC130628772	Xenia|LOC124453233	56.342	90	1042	915	946	1014.0	0.0
Hydractinia|LOC130628773	Xenia|LOC124453759	47.764	97	640	628	626	572.0	0.0
Hydractinia|LOC130628774	Xenia|LOC124452555	53.501	94	589	573	557	589.0	0.0
Hydractinia|LOC130628775	Xenia|LOC124447971	27.642	86	415	537	369	146.0	5.2e-39
Hydractinia|LOC130628776	Xenia|LOC124449507	37.288	95	123	547	118	76.3	1.67e-17
Hydractinia|LOC130628779	Xenia|LOC124454489	34.911	40	792	348	338	152.0	8.81e-41
Hydractinia|LOC130628780	Xenia|LOC124433818	48.442	91	1181	1158	1123	1080.0	0.0
Hydractinia|LOC130628781	Xenia|LOC124453651	32.671	99	424	519	453	199.0	1.93e-58
Hydractinia|LOC130628782	Xenia|LOC124448028	29.167	51	141	313	72	26.2	5.3
Hydractinia|LOC130628783	Xenia|LOC124442727	21.845	64	312	314	206	40.8	0.000419
Hydractinia|LOC130628784	Xenia|LOC124443743	42.857	27	102	590	28	25.0	7.0
Hydractinia|LOC130628785	Xenia|LOC124439716	42.787	81	482	446	409	305.0	1.97e-99
Hydractinia|LOC130628786	Xenia|LOC124433489	30.579	11	1427	1574	121	53.5	8.32e-07
Hydractinia|LOC130628787	Xenia|LOC124450919	35.484	8	790	1160	62	35.4	0.11
Hydractinia|LOC130628788	Xenia|LOC124433911	23.77	25	429	300	122	28.5	6.4
Hydractinia|LOC130628789	Xenia|LOC124449166	34.783	22	403	1094	92	48.9	3.34e-06
Hydractinia|LOC130628790	Xenia|LOC124447971	27.108	88	540	537	498	210.0	1.9599999999999998e-61
Hydractinia|LOC130628791	Xenia|LOC124434243	58.739	96	361	363	349	431.0	1.52e-151
Hydractinia|LOC130628792	Xenia|LOC124452969	20.824	53	1686	1625	922	171.0	1.02e-42
Hydractinia|LOC130628793	Xenia|LOC124450551	49.702	97	339	343	336	322.0	2.65e-109
Hydractinia|LOC130628794	Xenia|LOC124445003	26.752	35	417	364	157	49.3	1.52e-06
Hydractinia|LOC130628795	Xenia|LOC124456975	26.425	90	185	617	193	55.5	1.68e-09
Hydractinia|LOC130628797	Xenia|LOC124440186	31.217	31	604	335	189	129.0	3.78e-33
Hydractinia|LOC130628798	Xenia|LOC124434139	30.973	70	999	2930	565	212.0	3.88e-56
Hydractinia|LOC130628799	Xenia|LOC124454489	34.911	40	792	348	338	152.0	8.23e-41
Hydractinia|LOC130628800	Xenia|LOC124435883	46.543	79	473	394	376	363.0	7.26e-123
Hydractinia|LOC130628801	Xenia|LOC124437579	28.435	77	356	372	313	110.0	1.2000000000000002e-27
Hydractinia|LOC130628802	Xenia|LOC124453488	41.421	66	1779	1827	985	750.0	0.0
Hydractinia|LOC130628803	Xenia|LOC124453736	41.841	41	1169	1716	239	202.0	1.15e-52
Hydractinia|LOC130628804	Xenia|LOC124444168	27.641	96	971	1019	1013	337.0	3.7e-100
Hydractinia|LOC130628805	Xenia|LOC124447518	51.632	100	334	337	337	356.0	3.3e-123
Hydractinia|LOC130628806	Xenia|LOC124452003	50.505	84	592	843	198	202.0	3.07e-56
Hydractinia|LOC130628807	Xenia|LOC124452471	31.25	52	389	266	208	76.6	6.69e-16
Hydractinia|LOC130628808	Xenia|LOC124440676	29.114	33	228	312	79	27.7	3.8
Hydractinia|LOC130628809	Xenia|LOC124452643	71.094	98	130	131	128	189.0	1.39e-63
Hydractinia|LOC130628810	Xenia|LOC124453763	59.483	94	123	121	116	157.0	2.41e-51
Hydractinia|LOC130628811	Xenia|LOC124434331	31.507	12	588	185	73	43.1	8.12e-05
Hydractinia|LOC130628813	Xenia|LOC124448377	56.897	94	246	246	232	285.0	1.1000000000000001e-97
Hydractinia|LOC130628814	Xenia|LOC124458427	37.288	34	162	869	59	32.0	0.11
Hydractinia|LOC130628815	Xenia|LOC124437875	37.249	100	578	641	647	397.0	1.71e-131
Hydractinia|LOC130628816	Xenia|LOC124456315	43.894	94	298	387	303	196.0	1.7199999999999999e-60
Hydractinia|LOC130628817	Xenia|LOC124436174	39.662	66	334	326	237	146.0	1.7699999999999998e-41
Hydractinia|LOC130628818	Xenia|LOC124445405	81.818	99	210	210	209	370.0	7.45e-133
Hydractinia|LOC130628819	Xenia|LOC124452649	57.307	93	617	652	609	699.0	0.0
Hydractinia|LOC130628820	Xenia|LOC124452804	35.169	93	255	212	236	135.0	2.65e-39
Hydractinia|LOC130628821	Xenia|LOC124453004	28.986	17	402	984	69	34.3	0.11
Hydractinia|LOC130628822	Xenia|LOC124451462	35.135	11	352	745	37	30.8	1.2
Hydractinia|LOC130628823	Xenia|LOC124434263	42.912	88	296	320	261	232.0	4.46e-75
Hydractinia|LOC130628824	Xenia|LOC124454583	24.752	8	1192	283	101	36.2	0.059
Hydractinia|LOC130628825	Xenia|LOC124452743	46.809	48	1090	624	423	369.0	4.33e-115
Hydractinia|LOC130628826	Xenia|LOC124447322	53.242	37	777	1228	293	321.0	3.72e-95
Hydractinia|LOC130628827	Xenia|LOC124452602	43.202	82	549	551	456	382.0	5.71e-127
Hydractinia|LOC130628828	Xenia|LOC124453589	47.152	74	420	398	316	240.0	1.46e-75
Hydractinia|LOC130628829	Xenia|LOC124433263	25.312	95	468	615	561	188.0	2.01e-53
Hydractinia|LOC130628830	Xenia|LOC124453769	52.199	95	350	349	341	364.0	6.729999999999999e-126
Hydractinia|LOC130628831	Xenia|LOC124453771	91.176	90	151	151	136	253.0	2.17e-88
Hydractinia|LOC130628832	Xenia|LOC124438887	30.88	87	1159	1181	1114	508.0	1.2000000000000001e-160
Hydractinia|LOC130628833	Xenia|LOC124454265	38.869	15	1827	823	283	158.0	3.52e-39
Hydractinia|LOC130628834	Xenia|LOC124454268	27.602	22	1144	495	221	75.1	6.99e-14
Hydractinia|LOC130628835	Xenia|LOC124453323	30.1	82	438	449	402	150.0	8.17e-41
Hydractinia|LOC130628836	Xenia|LOC124452724	30.539	48	334	383	167	82.4	1.01e-17
Hydractinia|LOC130628837	Xenia|LOC124444874	56.197	100	458	463	468	458.0	2.52e-159
Hydractinia|LOC130628838	Xenia|LOC124453707	56.18	80	111	109	89	100.0	6.72e-29
Hydractinia|LOC130628839	Xenia|LOC124452884	25.287	43	953	877	261	99.0	4.02e-21
Hydractinia|LOC130628840	Xenia|LOC124453042	66.225	96	623	628	604	810.0	0.0
Hydractinia|LOC130628841	Xenia|LOC124453266	42.193	99	539	524	538	446.0	1.85e-152
Hydractinia|LOC130628842	Xenia|LOC124445759	61.157	98	491	528	484	612.0	0.0
Hydractinia|LOC130628843	Xenia|LOC124446589	45.0	17	356	1428	40	50.8	6.6e-07
Hydractinia|LOC130628844	Xenia|LOC124433487	60.769	97	265	248	260	275.0	1.05e-93
Hydractinia|LOC130628845	Xenia|LOC124445195	29.644	59	6297	1430	253	95.5	7.29e-19
Hydractinia|LOC130628846	Xenia|LOC124444903	36.747	91	404	339	332	201.0	1.27e-61
Hydractinia|LOC130628847	Xenia|LOC124444768	47.333	99	148	403	150	130.0	2.6000000000000002e-37
Hydractinia|LOC130628848	Xenia|LOC124438261	20.112	57	314	428	179	31.2	0.62
Hydractinia|LOC130628849	Xenia|LOC124452406	59.003	99	619	627	622	709.0	0.0
Hydractinia|LOC130628850	Xenia|LOC124450420	20.988	32	254	607	81	33.5	0.083
Hydractinia|LOC130628851	Xenia|LOC124441436	24.074	25	215	5089	54	31.2	0.35
Hydractinia|LOC130628852	Xenia|LOC124452717	37.113	11	904	1293	97	73.2	4.11e-13
Hydractinia|LOC130628853	Xenia|LOC124453762	32.184	90	286	316	261	100.0	6.39e-25
Hydractinia|LOC130628854	Xenia|LOC124447878	27.778	44	381	462	108	45.4	2.68e-05
Hydractinia|LOC130628856	Xenia|LOC124453235	54.466	97	589	589	571	649.0	0.0
Hydractinia|LOC130628857	Xenia|LOC124455528	38.043	14	665	605	92	57.0	1.96e-08
Hydractinia|LOC130628858	Xenia|LOC124457306	100.0	100	136	136	136	273.0	1.76e-96
Hydractinia|LOC130628860	Xenia|LOC124443228	28.436	14	1422	1176	211	75.1	2e-13
Hydractinia|LOC130628861	Xenia|LOC124444479	43.307	76	317	415	254	208.0	1.66e-64
Hydractinia|LOC130628862	Xenia|LOC124440639	25.974	9	837	240	77	33.9	0.22
Hydractinia|LOC130628863	Xenia|LOC124457641	35.541	69	638	743	453	270.0	1.01e-80
Hydractinia|LOC130628864	Xenia|LOC124441359	23.214	35	150	432	56	30.0	0.36
Hydractinia|LOC130628866	Xenia|LOC124452763	63.582	82	408	402	335	458.0	3.94e-161
Hydractinia|LOC130628867	Xenia|LOC124455369	28.807	92	528	434	486	221.0	1.5600000000000002e-66
Hydractinia|LOC130628868	Xenia|LOC124439605	44.444	26	427	811	45	45.1	4.99e-05
Hydractinia|LOC130628869	Xenia|LOC124455987	30.721	82	381	466	319	172.0	1.3e-49
Hydractinia|LOC130628870	Xenia|LOC124435254	36.526	74	1763	1367	1347	862.0	0.0
Hydractinia|LOC130628871	Xenia|LOC124442613	34.024	93	966	911	917	507.0	2.58e-165
Hydractinia|LOC130628872	Xenia|LOC124442613	36.114	90	921	911	839	503.0	2.2900000000000003e-164
Hydractinia|LOC130628873	Xenia|LOC124452980	40.181	48	677	490	331	244.0	3.3100000000000006e-73
Hydractinia|LOC130628874	Xenia|LOC124441289	32.992	86	546	585	488	297.0	7.6e-94
Hydractinia|LOC130628875	Xenia|LOC124453043	57.556	91	652	618	622	672.0	0.0
Hydractinia|LOC130628876	Xenia|LOC124452364	23.506	55	351	492	251	56.2	9.06e-09
Hydractinia|LOC130628877	Xenia|LOC124453048	72.115	48	218	206	104	166.0	8.359999999999999e-52
Hydractinia|LOC130628878	Xenia|LOC124442228	28.313	35	926	803	332	115.0	2.99e-26
Hydractinia|LOC130628879	Xenia|LOC124438666	23.179	51	289	359	151	34.3	0.057
Hydractinia|LOC130628880	Xenia|LOC124450341	45.355	97	183	193	183	180.0	3.9500000000000004e-58
Hydractinia|LOC130628881	Xenia|LOC124455897	32.738	65	256	382	168	105.0	1.88e-26
Hydractinia|LOC130628882	Xenia|LOC124455259	32.075	47	113	846	53	30.0	0.19
Hydractinia|LOC130628883	Xenia|LOC124436984	20.0	31	300	4679	95	28.9	3.5
Hydractinia|LOC130628884	Xenia|LOC124444627	23.423	63	161	576	111	30.8	0.27
Hydractinia|LOC130628885	Xenia|LOC124443578	32.222	17	516	921	90	54.7	7.59e-08
Hydractinia|LOC130628886	Xenia|LOC124446564	29.861	95	147	164	144	62.8	2.77e-13
Hydractinia|LOC130628887	Xenia|LOC124449220	27.243	22	1189	759	301	77.0	2.65e-14
Hydractinia|LOC130628888	Xenia|LOC124435232	35.622	94	362	904	233	171.0	3.78e-47
Hydractinia|LOC130628889	Xenia|LOC124444409	26.4	62	173	170	125	37.7	0.000762
Hydractinia|LOC130628890	Xenia|LOC124434083	80.102	100	194	198	196	329.0	5.2500000000000005e-117
Hydractinia|LOC130628891	Xenia|LOC124436561	27.434	60	169	489	113	30.4	0.37
Hydractinia|LOC130628892	Xenia|LOC124444479	41.117	37	535	415	197	164.0	3.0199999999999996e-45
Hydractinia|LOC130628894	Xenia|LOC124433750	72.028	50	287	220	143	223.0	2.66e-73
Hydractinia|LOC130628895	Xenia|LOC124439311	35.052	26	750	699	194	130.0	1.5700000000000001e-31
Hydractinia|LOC130628896	Xenia|LOC124452951	31.884	36	938	567	345	183.0	2.53e-49
Hydractinia|LOC130628897	Xenia|LOC124452719	65.698	96	934	921	895	1251.0	0.0
Hydractinia|LOC130628898	Xenia|LOC124452790	42.18	38	533	366	211	187.0	1.86e-54
Hydractinia|LOC130628899	Xenia|LOC124452550	63.98	100	397	397	397	540.0	0.0
Hydractinia|LOC130628900	Xenia|LOC124453262	83.871	33	189	170	62	126.0	3.68e-37
Hydractinia|LOC130628902	Xenia|LOC124450798	26.573	99	131	137	143	32.7	0.019
Hydractinia|LOC130628903	Xenia|LOC124439542	28.261	87	105	316	92	28.9	0.34
Hydractinia|LOC130628904	Xenia|LOC124456993	23.301	23	444	641	103	36.2	0.031
Hydractinia|LOC130628905	Xenia|LOC124443063	34.711	88	260	260	242	123.0	4.31e-34
Hydractinia|LOC130628906	Xenia|LOC124453418	19.298	27	206	491	57	28.5	2.5
Hydractinia|LOC130628907	Xenia|LOC124443063	34.711	88	260	260	242	122.0	9.86e-34
Hydractinia|LOC130628908	Xenia|LOC124441806	32.337	78	466	739	368	228.0	1.99e-67
Hydractinia|LOC130628909	Xenia|LOC124453467	47.754	99	426	489	423	410.0	1.35e-140
Hydractinia|LOC130628911	Xenia|LOC124453629	72.208	98	392	388	385	564.0	0.0
Hydractinia|LOC130628912	Xenia|LOC124440315	44.0	29	86	466	25	26.6	1.3
Hydractinia|LOC130628913	Xenia|LOC124451826	56.923	96	135	148	130	139.0	1.2600000000000002e-43
Hydractinia|LOC130628914	Xenia|LOC124444943	35.855	97	311	305	304	192.0	1.48e-59
Hydractinia|LOC130628916	Xenia|LOC124456697	36.0	23	213	267	50	32.0	0.15
Hydractinia|LOC130628917	Xenia|LOC124446921	25.287	5	3081	2188	87	47.4	0.000128
Hydractinia|LOC130628918	Xenia|LOC124457010	29.944	73	556	440	354	149.0	1.37e-39
Hydractinia|LOC130628919	Xenia|LOC124453257	50.909	54	302	260	165	147.0	4.29e-43
Hydractinia|LOC130628920	Xenia|LOC124443404	47.059	76	200	299	170	159.0	1.5e-48
Hydractinia|LOC130628921	Xenia|LOC124453472	31.111	43	101	1383	45	25.8	5.0
Hydractinia|LOC130628922	Xenia|LOC124453109	47.0	85	117	111	100	89.4	1.52e-24
Hydractinia|LOC130628923	Xenia|LOC124452717	37.685	95	924	1293	674	453.0	1.74e-141
Hydractinia|LOC130628924	Xenia|LOC124444294	28.0	64	454	3404	200	90.5	3.15e-19
Hydractinia|LOC130628925	Xenia|LOC124447387	34.783	35	114	302	46	30.0	0.2
Hydractinia|LOC130628926	Xenia|LOC124442700	34.177	59	263	188	158	90.9	1.57e-22
Hydractinia|LOC130628927	Xenia|LOC124444769	39.306	46	378	317	173	134.0	1.82e-36
Hydractinia|LOC130628928	Xenia|LOC124442317	39.004	63	365	389	241	148.0	3.07e-41
Hydractinia|LOC130628929	Xenia|LOC124438552	24.611	79	380	379	321	66.6	2.86e-12
Hydractinia|LOC130628930	Xenia|LOC124450229	39.474	44	82	288	38	27.3	0.58
Hydractinia|LOC130628931	Xenia|LOC124452655	25.652	76	926	843	729	238.0	1.28e-66
Hydractinia|LOC130628932	Xenia|LOC124453740	76.692	100	133	146	133	208.0	6.15e-71
Hydractinia|LOC130628933	Xenia|LOC124453236	49.095	91	482	478	442	426.0	4.58e-146
Hydractinia|LOC130628934	Xenia|LOC124452593	54.12	70	635	772	449	463.0	1.84e-154
Hydractinia|LOC130628935	Xenia|LOC124451147	36.0	16	473	826	75	35.8	0.042
Hydractinia|LOC130628936	Xenia|LOC124445375	32.6	99	964	984	1000	496.0	1.7700000000000002e-160
Hydractinia|LOC130628938	Xenia|LOC124452799	43.406	75	775	781	599	498.0	3.67e-166
Hydractinia|LOC130628939	Xenia|LOC124433897	24.771	71	436	697	327	49.3	2.49e-06
Hydractinia|LOC130628940	Xenia|LOC124449509	44.622	84	843	1208	753	560.0	0.0
Hydractinia|LOC130628941	Xenia|LOC124438826	70.877	100	957	954	958	1429.0	0.0
Hydractinia|LOC130628942	Xenia|LOC124452866	57.207	63	352	293	222	268.0	6.1099999999999996e-89
Hydractinia|LOC130628943	Xenia|LOC124453285	50.545	99	294	341	275	275.0	6.929999999999999e-92
Hydractinia|LOC130628945	Xenia|LOC124433598	47.368	8	225	180	19	28.9	1.2
Hydractinia|LOC130628946	Xenia|LOC124441532	53.947	97	156	283	152	173.0	1.0299999999999999e-54
Hydractinia|LOC130628947	Xenia|LOC124452646	32.292	72	257	263	192	115.0	2.84e-31
Hydractinia|LOC130628948	Xenia|LOC124438426	31.579	35	217	5321	76	38.1	0.002
Hydractinia|LOC130628950	Xenia|LOC124449220	29.289	74	329	759	239	99.8	3.4399999999999997e-23
Hydractinia|LOC130628951	Xenia|LOC124456133	39.048	27	379	530	105	97.8	2.38e-22
Hydractinia|LOC130628952	Xenia|LOC124446564	30.07	80	169	164	143	68.2	4.67e-15
Hydractinia|LOC130628953	Xenia|LOC124445705	21.905	20	493	1163	105	35.4	0.063
Hydractinia|LOC130628954	Xenia|LOC124444294	35.78	49	263	3404	109	72.8	1.74e-14
Hydractinia|LOC130628955	Xenia|LOC124437015	36.842	61	211	1113	133	89.7	6.0000000000000006e-21
Hydractinia|LOC130628956	Xenia|LOC124437262	33.333	75	177	181	144	65.5	9.53e-14
Hydractinia|LOC130628957	Xenia|LOC124442317	40.394	42	482	389	203	150.0	5.64e-41
Hydractinia|LOC130628959	Xenia|LOC124441666	41.691	44	765	327	343	246.0	1.81e-75
Hydractinia|LOC130628960	Xenia|LOC124452937	27.184	57	1024	1033	618	156.0	8.23e-39
Hydractinia|LOC130628961	Xenia|LOC124453237	38.133	71	525	473	375	243.0	1.64e-74
Hydractinia|LOC130628962	Xenia|LOC124447439	31.25	9	512	367	48	29.6	3.2
Hydractinia|LOC130628963	Xenia|LOC124453674	50.685	90	489	467	438	447.0	9.95e-155
Hydractinia|LOC130628964	Xenia|LOC124437883	26.685	63	539	435	356	102.0	1.5699999999999997e-23
Hydractinia|LOC130628965	Xenia|LOC124444710	46.203	99	157	286	158	143.0	4.45e-43
Hydractinia|LOC130628966	Xenia|LOC124455897	34.667	69	108	382	75	43.1	4.49e-06
Hydractinia|LOC130628968	Xenia|LOC124453234	38.462	48	934	678	468	327.0	5.43e-100
Hydractinia|LOC130628969	Xenia|LOC124452682	62.396	99	719	720	718	947.0	0.0
Hydractinia|LOC130628970	Xenia|LOC124444294	37.217	99	2428	3404	2206	1355.0	0.0
Hydractinia|LOC130628971	Xenia|LOC124452949	47.792	85	2067	1986	1812	1558.0	0.0
Hydractinia|LOC130628972	Xenia|LOC124454774	30.952	28	694	1492	210	102.0	2.57e-22
Hydractinia|LOC130628973	Xenia|LOC124445742	19.953	67	594	582	426	45.8	4.29e-05
Hydractinia|LOC130628974	Xenia|LOC124452982	36.842	25	514	1231	133	79.7	1.33e-15
Hydractinia|LOC130628975	Xenia|LOC124453677	76.412	96	314	324	301	492.0	4.11e-177
Hydractinia|LOC130628976	Xenia|LOC124451691	21.973	70	283	487	223	34.3	0.051
Hydractinia|LOC130628977	Xenia|LOC124439377	21.26	55	218	6809	127	30.0	0.92
Hydractinia|LOC130628978	Xenia|LOC124444375	43.243	31	119	492	37	28.1	0.96
Hydractinia|LOC130628980	Xenia|LOC124450919	35.484	8	790	1160	62	34.7	0.19
Hydractinia|LOC130628981	Xenia|LOC124452788	41.611	19	738	1753	149	114.0	4.9000000000000005e-26
Hydractinia|LOC130628982	Xenia|LOC124450953	29.183	15	1611	611	257	74.7	1.95e-13
Hydractinia|LOC130628983	Xenia|LOC124451686	50.367	99	671	655	681	683.0	0.0
Hydractinia|LOC130628984	Xenia|LOC124440780	37.778	20	230	269	45	37.4	0.003
Hydractinia|LOC130628985	Xenia|LOC124446525	20.408	29	170	720	49	29.3	0.99
Hydractinia|LOC130628986	Xenia|LOC124453321	32.099	63	515	446	324	178.0	2.2e-50
Hydractinia|LOC130628987	Xenia|LOC124439504	40.909	22	198	180	44	40.4	0.000149
Hydractinia|LOC130628988	Xenia|LOC124447234	36.145	20	415	203	83	67.4	3.41e-13
Hydractinia|LOC130628989	Xenia|LOC124443777	31.841	77	258	378	201	110.0	2.07e-28
Hydractinia|LOC130628990	Xenia|LOC124443777	27.16	89	256	378	243	83.6	1.04e-18
Hydractinia|LOC130628991	Xenia|LOC124444943	40.0	99	150	305	145	114.0	1.0800000000000001e-31
Hydractinia|LOC130628992	Xenia|LOC124433818	49.034	96	970	1158	983	967.0	0.0
Hydractinia|LOC130628993	Xenia|LOC124452253	27.778	16	460	781	72	31.2	1.2
Hydractinia|LOC130628994	Xenia|LOC124443228	26.449	24	1156	1176	276	73.2	4.66e-13
Hydractinia|LOC130628996	Xenia|LOC124445395	20.765	72	1666	8419	549	52.8	1.92e-06
Hydractinia|LOC130628997	Xenia|LOC124449236	41.769	61	660	436	407	313.0	1.51e-100
Hydractinia|LOC130628998	Xenia|LOC124453112	34.286	4	847	201	35	32.0	0.77
Hydractinia|LOC130628999	Xenia|LOC124453592	42.689	99	969	983	1019	724.0	0.0
Hydractinia|LOC130629000	Xenia|LOC124447019	43.99	71	576	398	416	337.0	3.21e-111
Hydractinia|LOC130629001	Xenia|LOC124441574	34.694	10	501	395	49	32.3	0.51
Hydractinia|LOC130629002	Xenia|LOC124452489	52.463	78	492	498	406	407.0	3.22e-138
Hydractinia|LOC130629003	Xenia|LOC124445003	22.876	35	417	364	153	39.3	0.002
Hydractinia|LOC130629004	Xenia|LOC124440667	30.909	14	419	1153	55	32.3	0.44
Hydractinia|LOC130629005	Xenia|LOC124445003	24.405	36	416	364	168	38.1	0.006
Hydractinia|LOC130629006	Xenia|LOC124445003	24.227	43	416	364	194	48.5	2.82e-06
Hydractinia|LOC130629007	Xenia|LOC124452655	35.95	73	318	843	242	134.0	3.0200000000000004e-35
Hydractinia|LOC130629008	Xenia|LOC124446343	47.603	99	292	297	292	264.0	4.03e-88
Hydractinia|LOC130629009	Xenia|LOC124452917	33.333	46	164	538	78	48.9	1.7e-07
Hydractinia|LOC130629010	Xenia|LOC124453497	43.023	58	148	230	86	84.7	4.600000000000001e-21
Hydractinia|LOC130629011	Xenia|LOC124443511	44.444	18	219	1863	45	33.1	0.1
Hydractinia|LOC130629012	Xenia|LOC124455215	28.846	31	144	133	52	27.3	1.8
Hydractinia|LOC130629013	Xenia|LOC124445395	19.527	79	377	8419	338	37.7	0.009
Hydractinia|LOC130629014	Xenia|LOC124453705	30.769	30	165	427	52	28.5	1.5
Hydractinia|LOC130629015	Xenia|LOC124453322	79.286	49	288	202	140	241.0	1.2e-80
Hydractinia|LOC130629016	Xenia|LOC124452563	36.667	15	775	650	120	59.7	3.05e-09
Hydractinia|LOC130629018	Xenia|LOC124457010	32.787	60	400	440	244	129.0	2.41e-33
Hydractinia|LOC130629019	Xenia|LOC124453240	41.395	56	367	353	215	145.0	2.2799999999999998e-40
Hydractinia|LOC130629020	Xenia|LOC124448401	25.862	25	187	211	58	27.3	3.6
Hydractinia|LOC130629022	Xenia|LOC124443619	25.714	17	2721	1088	420	92.0	2.44e-18
Hydractinia|LOC130629023	Xenia|LOC124441948	23.251	51	1270	1208	529	91.3	1.98e-18
Hydractinia|LOC130629024	Xenia|LOC124453305	36.0	10	429	143	50	29.6	1.3
