qseqid	sseqid	pident	qcovs	qlen	slen	length	bitscore	evalue
Hydra|LOC100210210	Clytia|LOC015753	68.071	97	451	462	451	592.0	0.0
Hydra|LOC100210213	Clytia|LOC039652	56.173	99	639	650	648	737.0	0.0
Hydra|LOC100210215	Clytia|LOC005549	83.437	99	654	654	646	1127.0	0.0
Hydra|LOC100210216	Clytia|LOC045635	50.254	62	890	681	591	570.0	0.0
Hydra|LOC100210217	Clytia|LOC003956	41.818	10	485	178	55	38.1	0.004
Hydra|LOC100210227	Clytia|LOC033235	74.654	99	217	219	217	354.0	7.32e-126
Hydra|LOC100210228	Clytia|LOC008507	67.091	99	2096	2111	2121	2883.0	0.0
Hydra|LOC100210230	Clytia|LOC004970	76.296	97	278	317	270	397.0	1.9799999999999999e-140
Hydra|LOC100210231	Clytia|LOC036127	41.142	99	2827	2854	2907	1997.0	0.0
Hydra|LOC100210234	Clytia|LOC000328	29.348	33	279	527	92	38.1	0.004
Hydra|LOC100210236	Clytia|LOC001230	34.317	89	303	276	271	165.0	1.43e-49
Hydra|LOC100210240	Clytia|LOC010118	50.602	39	209	303	83	87.4	1.06e-20
Hydra|LOC100210244	Clytia|LOC031668	64.789	34	421	146	142	187.0	2.33e-58
Hydra|LOC100210246	Clytia|LOC029802	41.86	10	424	904	43	33.5	0.23
Hydra|LOC100210249	Clytia|LOC021230	25.112	62	336	413	223	68.9	5.83e-13
Hydra|LOC100210250	Clytia|LOC041413	70.297	97	204	210	202	269.0	9.57e-93
Hydra|LOC100210252	Clytia|LOC014582	52.721	99	562	583	588	578.0	0.0
Hydra|LOC100210254	Clytia|LOC006069	44.892	99	900	1754	969	799.0	0.0
Hydra|LOC100210255	Clytia|LOC005370	39.057	67	2834	2241	1846	1318.0	0.0
Hydra|LOC100210256	Clytia|LOC045735	76.678	99	571	568	566	931.0	0.0
Hydra|LOC100210259	Clytia|LOC006220	59.077	97	334	335	325	426.0	1.91e-150
Hydra|LOC100210261	Clytia|LOC004582	42.336	96	141	160	137	99.4	2.2400000000000002e-27
Hydra|LOC100210263	Clytia|LOC010944	61.61	49	663	924	323	440.0	2.41e-143
Hydra|LOC100210265	Clytia|LOC033655	66.456	99	320	322	316	434.0	2.56e-154
Hydra|LOC100210266	Clytia|LOC000743	80.685	100	409	1073	409	691.0	0.0
Hydra|LOC100210270	Clytia|LOC006618	41.803	96	246	254	244	191.0	1.16e-60
Hydra|LOC100210272	Clytia|LOC040319	77.756	67	765	556	517	862.0	0.0
Hydra|LOC100210275	Clytia|LOC002649	63.802	99	387	387	384	519.0	0.0
Hydra|LOC100210278	Clytia|LOC020728	64.5	72	276	271	200	280.0	4e-95
Hydra|LOC100210280	Clytia|LOC002481	55.556	99	252	259	261	246.0	5.7e-82
Hydra|LOC100210284	Clytia|LOC040070	66.251	86	2798	2729	2483	3387.0	0.0
Hydra|LOC100210286	Clytia|LOC031936	55.833	80	290	285	240	215.0	4.38e-69
Hydra|LOC100210288	Clytia|LOC015101	50.72	94	650	800	625	636.0	0.0
Hydra|LOC100210289	Clytia|LOC014707	72.727	97	182	182	176	271.0	2.8e-94
Hydra|LOC100210291	Clytia|LOC031558	35.484	74	209	227	124	72.0	1.65e-15
Hydra|LOC100210293	Clytia|LOC003921	30.12	84	95	1429	83	31.6	0.044
Hydra|LOC100210294	Clytia|LOC038150	79.817	100	109	109	109	187.0	1.8900000000000001e-63
Hydra|LOC100210295	Clytia|LOC019147	61.111	100	800	802	810	964.0	0.0
Hydra|LOC100210297	Clytia|LOC042084	70.476	31	393	578	105	174.0	6.77e-49
Hydra|LOC100210298	Clytia|LOC012649	62.449	89	270	246	245	335.0	5.9500000000000004e-117
Hydra|LOC100210300	Clytia|LOC044546	41.543	92	792	872	739	606.0	0.0
Hydra|LOC100210301	Clytia|LOC038843	60.151	92	1104	1160	1059	1280.0	0.0
Hydra|LOC100210303	Clytia|LOC036962	88.339	68	925	657	626	1146.0	0.0
Hydra|LOC100210311	Clytia|LOC037357	51.131	51	768	680	221	247.0	9.410000000000001e-72
Hydra|LOC100210315	Clytia|LOC034667	42.5	96	839	934	840	613.0	0.0
Hydra|LOC100210318	Clytia|LOC036401	82.521	63	552	349	349	595.0	0.0
Hydra|LOC100210320	Clytia|LOC004158	26.596	20	460	1231	94	31.6	1.1
Hydra|LOC100210321	Clytia|LOC000750	34.889	81	562	568	450	285.0	4.08e-89
Hydra|LOC100210324	Clytia|LOC011300	60.358	99	1125	1237	1173	1412.0	0.0
Hydra|LOC100210326	Clytia|LOC029321	44.828	49	181	291	87	60.8	1.72e-11
Hydra|LOC100210331	Clytia|LOC012295	52.423	100	226	1222	227	250.0	1.07e-76
Hydra|LOC100210334	Clytia|LOC014324	28.333	37	163	547	60	29.6	0.78
Hydra|LOC100210335	Clytia|LOC005616	31.869	61	1493	3292	888	392.0	8.29e-112
Hydra|LOC100210337	Clytia|LOC004138	45.74	99	441	464	446	391.0	4.07e-133
Hydra|LOC100210338	Clytia|LOC044070	40.594	93	109	111	101	90.1	8.03e-25
Hydra|LOC100210345	Clytia|LOC016094	49.31	93	618	588	580	535.0	0.0
Hydra|LOC100210346	Clytia|LOC019979	50.943	33	162	471	53	57.4	2.69e-10
Hydra|LOC100210347	Clytia|LOC033635	45.946	55	172	2399	74	72.4	3.1e-15
Hydra|LOC100210351	Clytia|LOC035467	77.256	96	553	552	532	836.0	0.0
Hydra|LOC100210352	Clytia|LOC002316	52.823	99	247	250	248	258.0	4.58e-87
Hydra|LOC100210354	Clytia|LOC022800	43.114	98	651	791	668	546.0	0.0
Hydra|LOC100210356	Clytia|LOC043553	37.478	73	749	532	563	335.0	1.92e-106
Hydra|LOC100210358	Clytia|LOC014607	62.5	100	374	383	392	430.0	7.92e-151
Hydra|LOC100210361	Clytia|LOC012853	45.194	90	862	927	801	672.0	0.0
Hydra|LOC100210362	Clytia|LOC000613	47.72	100	324	323	329	291.0	1e-97
Hydra|LOC100210364	Clytia|LOC015509	75.087	98	584	587	574	939.0	0.0
Hydra|LOC100210366	Clytia|LOC040733	81.39	100	446	448	446	782.0	0.0
Hydra|LOC100210367	Clytia|LOC041947	70.503	99	754	886	756	1128.0	0.0
Hydra|LOC100210370	Clytia|LOC038998	78.327	92	255	289	263	424.0	5.08e-152
Hydra|LOC100210371	Clytia|LOC029321	48.454	98	212	291	194	156.0	3.97e-47
Hydra|LOC100210373	Clytia|LOC011325	75.302	90	825	931	745	1199.0	0.0
Hydra|LOC100210374	Clytia|LOC035511	50.0	46	511	293	234	265.0	1.97e-85
Hydra|LOC100210375	Clytia|LOC001238	55.514	99	1051	1061	1070	1157.0	0.0
Hydra|LOC100210376	Clytia|LOC044523	85.119	100	168	171	168	304.0	7.86e-108
Hydra|LOC100210377	Clytia|LOC001548	39.437	93	152	150	142	121.0	6.64e-36
Hydra|LOC100210385	Clytia|LOC008636	34.921	95	188	235	189	110.0	2.09e-30
Hydra|LOC100210387	Clytia|LOC031126	58.065	92	297	291	279	340.0	6.49e-118
Hydra|LOC100210389	Clytia|LOC006273	41.946	98	584	620	596	432.0	4.58e-145
Hydra|LOC100210390	Clytia|LOC045744	43.519	35	706	633	216	175.0	1.1999999999999999e-46
Hydra|LOC100210391	Clytia|LOC002177	44.815	98	523	601	569	422.0	3.8999999999999996e-142
Hydra|LOC100210394	Clytia|LOC007286	59.218	99	181	182	179	230.0	3.51e-78
Hydra|LOC100210396	Clytia|LOC006529	52.281	99	549	578	570	526.0	0.0
Hydra|LOC100210397	Clytia|LOC006069	40.102	59	2771	1754	1768	1238.0	0.0
Hydra|LOC100210399	Clytia|LOC000656	54.386	99	403	410	399	452.0	9.49e-159
Hydra|LOC100210401	Clytia|LOC012974	31.25	32	149	1816	48	26.6	6.7
Hydra|LOC100210403	Clytia|LOC033815	41.74	99	1217	1260	1253	958.0	0.0
Hydra|LOC100210404	Clytia|LOC005176	56.977	97	428	517	430	503.0	1.7599999999999997e-176
Hydra|LOC100210406	Clytia|LOC015681	42.391	83	219	216	184	140.0	6.99e-42
Hydra|LOC100210408	Clytia|LOC010268	63.499	98	713	776	726	893.0	0.0
Hydra|LOC100210412	Clytia|LOC009248	76.134	92	552	554	507	802.0	0.0
Hydra|LOC100210416	Clytia|LOC018370	37.259	54	962	1150	467	203.0	1.43e-53
Hydra|LOC100210417	Clytia|LOC035759	56.977	91	376	352	344	419.0	7.18e-147
Hydra|LOC100210418	Clytia|LOC015054	55.329	79	1571	1641	1276	1398.0	0.0
Hydra|LOC100210419	Clytia|LOC039767	26.531	31	432	216	147	45.4	1.76e-05
Hydra|LOC100210423	Clytia|LOC007549	69.792	33	571	316	192	273.0	1.46e-87
Hydra|LOC100210424	Clytia|LOC002953	61.762	96	1131	1132	1101	1349.0	0.0
Hydra|LOC100210426	Clytia|LOC031734	45.691	95	942	1024	998	798.0	0.0
Hydra|LOC100210427	Clytia|LOC012425	93.962	62	428	266	265	517.0	0.0
Hydra|LOC100210433	Clytia|LOC042254	25.946	22	775	217	185	59.3	8.26e-10
Hydra|LOC100210436	Clytia|LOC001017	86.667	98	302	338	300	471.0	7.17e-169
Hydra|LOC100210439	Clytia|LOC040257	32.105	96	178	188	190	95.9	2.74e-25
Hydra|LOC100210440	Clytia|LOC045282	41.892	80	437	439	370	284.0	5.66e-92
Hydra|LOC100210442	Clytia|LOC030761	45.567	85	477	418	406	390.0	7.73e-133
Hydra|LOC100210444	Clytia|LOC029134	74.189	97	730	742	709	1118.0	0.0
Hydra|LOC100210445	Clytia|LOC029769	50.477	52	2797	1555	1573	1435.0	0.0
Hydra|LOC100210446	Clytia|LOC045296	69.103	92	326	321	301	402.0	1.61e-141
Hydra|LOC100210447	Clytia|LOC007086	47.575	99	511	537	536	439.0	4.69e-150
Hydra|LOC100210448	Clytia|LOC001629	49.02	92	107	106	102	104.0	8.520000000000001e-31
Hydra|LOC100210454	Clytia|LOC029501	39.231	99	374	381	390	268.0	3.37e-87
Hydra|LOC100210455	Clytia|LOC006768	44.586	53	543	540	314	237.0	2.66e-71
Hydra|LOC100210457	Clytia|LOC012704	59.325	99	3677	3722	3587	4231.0	0.0
Hydra|LOC100210459	Clytia|LOC001076	83.815	98	350	351	346	549.0	0.0
Hydra|LOC100210460	Clytia|LOC018080	57.834	100	428	446	434	496.0	8.81e-175
Hydra|LOC100210462	Clytia|LOC041833	50.12	99	417	478	415	405.0	8.659999999999999e-139
Hydra|LOC100210475	Clytia|LOC007814	30.769	95	584	583	559	289.0	2.5399999999999997e-90
Hydra|LOC100210485	Clytia|LOC018076	41.364	99	644	654	660	490.0	2.53e-166
Hydra|LOC100210487	Clytia|LOC031078	51.497	86	760	645	668	679.0	0.0
Hydra|LOC100210488	Clytia|LOC042124	81.373	55	186	198	102	178.0	2.98e-57
Hydra|LOC100210491	Clytia|LOC029234	55.675	97	655	751	652	694.0	0.0
Hydra|LOC100210492	Clytia|LOC034637	43.783	94	974	992	941	752.0	0.0
Hydra|LOC100210496	Clytia|LOC015398	74.728	98	466	460	459	720.0	0.0
Hydra|LOC100210497	Clytia|LOC025001	55.231	98	365	467	411	430.0	1.3e-149
Hydra|LOC100210498	Clytia|LOC037564	82.183	90	493	546	449	705.0	0.0
Hydra|LOC100210504	Clytia|LOC008472	38.708	98	2715	3201	2555	1739.0	0.0
Hydra|LOC100210508	Clytia|LOC021230	28.947	29	357	413	114	37.7	0.008
Hydra|LOC100210509	Clytia|LOC010241	30.288	47	421	348	208	102.0	2.64e-24
Hydra|LOC100210510	Clytia|LOC023849	39.423	86	477	419	416	309.0	2.2199999999999998e-101
Hydra|LOC100210512	Clytia|LOC032237	24.488	51	1719	1265	927	226.0	7.55e-60
Hydra|LOC100210515	Clytia|LOC001856	43.537	92	155	153	147	126.0	7.48e-38
Hydra|LOC100210517	Clytia|LOC036993	49.56	61	490	524	341	314.0	1.03e-101
Hydra|LOC100210520	Clytia|LOC037757	28.71	91	1894	2100	1240	446.0	8.699999999999999e-128
Hydra|LOC100210525	Clytia|LOC017206	44.137	97	759	722	759	659.0	0.0
Hydra|LOC100210529	Clytia|LOC015531	61.943	99	477	484	494	598.0	0.0
Hydra|LOC100210533	Clytia|LOC015763	82.323	59	334	371	198	348.0	2.6999999999999997e-119
Hydra|LOC100210534	Clytia|LOC037150	27.373	68	612	1021	453	120.0	2.57e-28
Hydra|LOC100210536	Clytia|LOC042888	54.737	99	373	387	380	398.0	4.7699999999999997e-138
Hydra|LOC100210539	Clytia|LOC037017	36.893	94	201	236	206	134.0	3.18e-39
Hydra|LOC100210541	Clytia|LOC044765	34.694	100	262	188	147	85.1	3.34e-20
Hydra|LOC100210542	Clytia|LOC032814	54.331	96	263	268	254	287.0	5.65e-98
Hydra|LOC100210543	Clytia|LOC013110	73.827	99	406	407	405	563.0	0.0
Hydra|LOC100210552	Clytia|LOC036306	85.016	94	325	317	307	548.0	0.0
Hydra|LOC100210553	Clytia|LOC038463	74.684	86	552	475	474	783.0	0.0
Hydra|LOC100210554	Clytia|LOC013320	44.444	53	1857	3335	927	776.0	0.0
Hydra|LOC100210555	Clytia|LOC034923	42.141	99	1013	1194	1037	853.0	0.0
Hydra|LOC100210556	Clytia|LOC008496	58.673	100	190	208	196	249.0	5.24e-85
Hydra|LOC100210562	Clytia|LOC040210	57.276	88	339	419	323	355.0	1.9600000000000003e-121
Hydra|LOC100210563	Clytia|LOC005031	75.185	99	540	541	540	857.0	0.0
Hydra|LOC100210564	Clytia|LOC005605	54.359	72	2546	1893	1904	1995.0	0.0
Hydra|LOC100210565	Clytia|LOC042199	55.393	88	618	590	547	591.0	0.0
Hydra|LOC100210567	Clytia|LOC030860	45.402	99	345	345	348	318.0	6.15e-108
Hydra|LOC100210570	Clytia|LOC013979	48.974	62	3628	3452	682	489.0	2.3699999999999998e-138
Hydra|LOC100210572	Clytia|LOC019011	49.375	98	478	490	480	476.0	1.42e-165
Hydra|LOC100210573	Clytia|LOC036837	63.542	95	101	107	96	130.0	8.39e-41
Hydra|LOC100210574	Clytia|LOC005957	69.425	100	859	1023	870	1234.0	0.0
Hydra|LOC100210575	Clytia|LOC011103	63.356	43	686	415	292	376.0	8.98e-125
Hydra|LOC100210577	Clytia|LOC001121	44.828	5	626	100	29	30.8	0.66
Hydra|LOC100210580	Clytia|LOC031109	41.469	95	413	483	422	301.0	2.7599999999999998e-98
Hydra|LOC100210581	Clytia|LOC003571	35.185	54	397	524	216	124.0	4.0700000000000005e-31
Hydra|LOC100210586	Clytia|LOC017389	47.892	98	337	340	332	335.0	1.25e-114
Hydra|LOC100210587	Clytia|LOC042123	46.968	98	894	906	907	861.0	0.0
Hydra|LOC100210588	Clytia|LOC008576	51.452	55	417	536	241	215.0	1.72e-64
Hydra|LOC100210590	Clytia|LOC034536	78.912	94	156	158	147	249.0	2.3600000000000002e-86
Hydra|LOC100210591	Clytia|LOC020652	59.174	92	544	700	218	268.0	2.48e-81
Hydra|LOC100210595	Clytia|LOC014753	74.77	80	3670	2928	2933	4615.0	0.0
Hydra|LOC100210596	Clytia|LOC035988	70.504	92	593	464	417	614.0	0.0
Hydra|LOC100210597	Clytia|LOC017939	28.427	95	714	733	496	190.0	2.13e-51
Hydra|LOC100210600	Clytia|LOC019738	93.622	100	392	393	392	759.0	0.0
Hydra|LOC100210606	Clytia|LOC005253	58.025	50	323	185	162	199.0	1.6700000000000001e-63
Hydra|LOC100210608	Clytia|LOC001842	38.83	97	948	1285	940	597.0	0.0
Hydra|LOC100210609	Clytia|LOC000584	51.414	99	386	432	389	427.0	1.62e-148
Hydra|LOC100210616	Clytia|LOC002759	65.979	100	669	678	679	929.0	0.0
Hydra|LOC100210621	Clytia|LOC007495	65.625	99	481	482	480	657.0	0.0
Hydra|LOC100210622	Clytia|LOC009686	37.473	99	435	460	467	270.0	2.8e-86
Hydra|LOC100210625	Clytia|LOC011865	79.487	76	203	157	156	257.0	8.699999999999999e-89
Hydra|LOC100210626	Clytia|LOC029262	41.714	98	178	179	175	143.0	5.390000000000001e-44
Hydra|LOC100210627	Clytia|LOC000971	32.199	59	547	654	382	162.0	7.000000000000001e-43
Hydra|LOC100210629	Clytia|LOC030045	59.406	52	185	139	101	128.0	2.64e-38
Hydra|LOC100210634	Clytia|LOC003961	57.607	100	1398	1432	1446	1532.0	0.0
Hydra|LOC100210636	Clytia|LOC003439	47.907	74	285	399	215	193.0	3.0200000000000002e-59
Hydra|LOC100210639	Clytia|LOC009723	70.631	94	440	439	412	613.0	0.0
Hydra|LOC100210640	Clytia|LOC003206	59.22	92	634	812	282	340.0	9.86e-107
Hydra|LOC100210641	Clytia|LOC015877	63.812	60	774	716	467	567.0	0.0
Hydra|LOC100210643	Clytia|LOC005920	35.035	95	723	940	705	459.0	1.36e-149
Hydra|LOC100210651	Clytia|LOC038299	41.472	97	562	661	598	390.0	1.1499999999999999e-128
Hydra|LOC100210655	Clytia|LOC013806	28.139	97	689	1150	693	286.0	1.43e-83
Hydra|LOC100210656	Clytia|LOC003946	50.847	34	586	360	177	142.0	1.5700000000000002e-37
Hydra|LOC100210658	Clytia|LOC012828	50.781	86	292	297	256	288.0	2.57e-97
Hydra|LOC100210662	Clytia|LOC033556	46.714	93	738	935	700	651.0	0.0
Hydra|LOC100210668	Clytia|LOC011127	41.935	96	259	332	248	221.0	4.0000000000000005e-71
Hydra|LOC100210671	Clytia|LOC004445	48.03	77	508	603	406	336.0	6.66e-109
Hydra|LOC100210672	Clytia|LOC014408	49.275	91	220	203	207	204.0	5.8399999999999994e-67
Hydra|LOC100210673	Clytia|LOC043437	62.5	93	285	269	272	349.0	4e-122
Hydra|LOC100210676	Clytia|LOC034416	74.603	100	126	192	126	197.0	6.6e-66
Hydra|LOC100210679	Clytia|LOC012208	61.613	97	308	310	310	391.0	1.46e-137
Hydra|LOC100210680	Clytia|LOC005848	40.299	94	720	750	737	464.0	6.21e-154
Hydra|LOC100210685	Clytia|LOC037772	66.08	98	405	400	398	578.0	0.0
Hydra|LOC100210692	Clytia|LOC000108	28.62	93	709	638	297	113.0	4.22e-26
Hydra|LOC100210696	Clytia|LOC012496	60.137	53	1087	573	582	691.0	0.0
Hydra|LOC100210698	Clytia|LOC008100	41.703	76	1126	977	928	655.0	0.0
Hydra|LOC100210703	Clytia|LOC041707	66.706	99	844	815	850	1131.0	0.0
Hydra|LOC100210706	Clytia|LOC006090	36.223	94	328	342	323	205.0	4.9100000000000005e-64
Hydra|LOC100210707	Clytia|LOC037244	39.152	68	1553	1242	1203	841.0	0.0
Hydra|LOC100210710	Clytia|LOC037989	57.884	72	1789	936	945	1085.0	0.0
Hydra|LOC100210713	Clytia|LOC004572	60.201	99	601	622	598	740.0	0.0
Hydra|LOC100210716	Clytia|LOC000774	77.374	100	354	359	358	583.0	0.0
Hydra|LOC100210718	Clytia|LOC032811	62.897	98	488	596	504	653.0	0.0
Hydra|LOC100210719	Clytia|LOC022172	65.285	45	1657	828	772	999.0	0.0
Hydra|LOC100210722	Clytia|LOC041327	60.588	62	808	583	510	620.0	0.0
Hydra|LOC100210723	Clytia|LOC042451	52.941	94	487	479	459	505.0	3.6100000000000003e-177
Hydra|LOC100210724	Clytia|LOC044069	67.353	100	337	338	340	456.0	3.13e-162
Hydra|LOC100210725	Clytia|LOC031444	49.217	99	757	766	766	731.0	0.0
Hydra|LOC100210727	Clytia|LOC016032	36.986	83	170	473	146	92.4	2.13e-22
Hydra|LOC100210729	Clytia|LOC032007	47.059	97	476	457	476	425.0	3.9999999999999997e-146
Hydra|LOC100210731	Clytia|LOC044491	32.075	13	396	183	53	30.0	1.4
Hydra|LOC100210733	Clytia|LOC002863	62.774	49	253	278	137	160.0	1.85e-48
Hydra|LOC100210739	Clytia|LOC002018	65.548	98	452	503	447	614.0	0.0
Hydra|LOC100210741	Clytia|LOC029321	35.294	83	235	291	119	61.6	2.85e-11
Hydra|LOC100210743	Clytia|LOC030971	34.637	96	346	398	358	160.0	4.7899999999999994e-46
Hydra|LOC100210744	Clytia|LOC024843	27.005	99	354	486	374	118.0	8.939999999999999e-30
Hydra|LOC100210748	Clytia|LOC035484	88.158	99	153	154	152	229.0	1.12e-78
Hydra|LOC100210754	Clytia|LOC045541	44.986	94	722	763	698	644.0	0.0
Hydra|LOC100210757	Clytia|LOC015599	29.508	15	396	177	61	28.9	3.2
Hydra|LOC100210763	Clytia|LOC020065	45.0	64	313	287	200	186.0	2.6500000000000003e-57
Hydra|LOC100210765	Clytia|LOC009654	51.579	97	385	420	380	407.0	5.5e-141
Hydra|LOC100210771	Clytia|LOC004604	48.349	99	412	465	424	388.0	1.84e-132
Hydra|LOC100210774	Clytia|LOC011665	32.117	65	206	291	137	60.1	5.62e-11
Hydra|LOC100210777	Clytia|LOC013451	53.597	97	574	577	556	603.0	0.0
Hydra|LOC100210778	Clytia|LOC004900	63.319	30	743	750	229	276.0	7.849999999999999e-82
Hydra|LOC100210784	Clytia|LOC017957	61.159	96	358	420	345	456.0	8.17e-161
Hydra|LOC100210785	Clytia|LOC009007	32.824	97	262	261	262	119.0	1.39e-32
Hydra|LOC100210786	Clytia|LOC034942	35.985	20	1224	284	264	161.0	4.2e-44
Hydra|LOC100210788	Clytia|LOC016543	65.421	26	402	340	107	122.0	1.8300000000000002e-31
Hydra|LOC100210790	Clytia|LOC034636	27.731	85	131	110	119	42.0	6.27e-06
Hydra|LOC100210792	Clytia|LOC006261	50.297	66	1220	1121	843	812.0	0.0
Hydra|LOC100210793	Clytia|LOC004230	42.698	96	702	744	719	538.0	0.0
Hydra|LOC100210794	Clytia|LOC017782	26.257	80	218	172	179	60.5	1.33e-11
Hydra|LOC100210795	Clytia|LOC010261	34.053	86	692	657	602	350.0	3.13e-111
Hydra|LOC100210798	Clytia|LOC038073	56.787	99	363	395	361	426.0	2.12e-149
Hydra|LOC100210799	Clytia|LOC035554	36.275	18	1066	3195	204	67.8	3.38e-11
Hydra|LOC100210800	Clytia|LOC036149	61.983	88	138	172	121	161.0	6.67e-52
Hydra|LOC100210803	Clytia|LOC029500	43.488	99	2348	2230	2219	1872.0	0.0
Hydra|LOC100210805	Clytia|LOC036814	60.211	84	340	292	284	366.0	1.35e-127
Hydra|LOC100210806	Clytia|LOC037354	56.757	63	353	444	222	277.0	3.37e-90
Hydra|LOC100210807	Clytia|LOC038151	53.986	99	554	565	552	590.0	0.0
Hydra|LOC100210809	Clytia|LOC015888	35.359	37	863	904	362	190.0	3.57e-50
Hydra|LOC100210820	Clytia|LOC034592	87.135	38	450	247	171	315.0	1.31e-106
Hydra|LOC100210822	Clytia|LOC009040	22.727	69	206	479	154	31.2	0.36
Hydra|LOC100210824	Clytia|LOC029414	38.35	96	210	206	206	159.0	3.64e-49
Hydra|LOC100210826	Clytia|LOC033817	47.98	93	211	216	198	194.0	3.94e-63
Hydra|LOC100210827	Clytia|LOC034668	68.538	69	1437	1613	1033	1484.0	0.0
Hydra|LOC100210828	Clytia|LOC006347	64.286	12	352	326	42	57.0	3.39e-09
Hydra|LOC100210829	Clytia|LOC039244	57.52	98	500	477	492	551.0	0.0
Hydra|LOC100210830	Clytia|LOC016190	46.691	93	578	661	559	341.0	2.5e-109
Hydra|LOC100210831	Clytia|LOC012239	66.327	87	334	335	294	426.0	2.28e-150
Hydra|LOC100210833	Clytia|LOC032813	52.209	94	231	303	249	232.0	2.96e-76
Hydra|LOC100210836	Clytia|LOC001072	25.0	60	124	425	80	30.4	0.23
Hydra|LOC100210839	Clytia|LOC031118	89.216	96	106	114	102	197.0	3.6299999999999996e-67
Hydra|LOC100210841	Clytia|LOC013246	57.726	83	381	730	343	414.0	1.5e-139
Hydra|LOC100210846	Clytia|LOC042083	29.785	96	1144	1302	836	239.0	2.3e-64
Hydra|LOC100210847	Clytia|LOC015188	69.284	97	572	586	573	807.0	0.0
Hydra|LOC100210850	Clytia|LOC011584	26.857	99	504	518	525	184.0	2.5299999999999997e-52
Hydra|LOC100210853	Clytia|LOC031445	41.239	24	2849	1231	662	534.0	6.0100000000000006e-161
Hydra|LOC100210854	Clytia|LOC005503	57.028	98	385	543	249	318.0	2.02e-104
Hydra|LOC100210855	Clytia|LOC005043	71.241	97	544	650	532	792.0	0.0
Hydra|LOC100210856	Clytia|LOC007277	32.869	74	2979	2719	861	229.0	1.4900000000000002e-59
Hydra|LOC100210859	Clytia|LOC041088	53.94	99	561	568	571	612.0	0.0
Hydra|LOC100210861	Clytia|LOC042983	43.503	95	182	181	177	153.0	8.809999999999999e-48
Hydra|LOC100210862	Clytia|LOC008048	44.828	3	1010	176	29	38.5	0.007
Hydra|LOC100210863	Clytia|LOC030971	74.121	99	376	398	398	586.0	0.0
Hydra|LOC100210864	Clytia|LOC001303	39.295	36	3964	1525	1532	1062.0	0.0
Hydra|LOC100210869	Clytia|LOC043536	85.326	99	552	554	552	974.0	0.0
Hydra|LOC100210871	Clytia|LOC009479	35.849	94	342	585	265	156.0	4.89e-43
Hydra|LOC100210872	Clytia|LOC030299	48.478	87	1393	1702	1248	1173.0	0.0
Hydra|LOC100210873	Clytia|LOC044295	47.139	92	768	800	734	626.0	0.0
Hydra|LOC100210874	Clytia|LOC036806	44.559	96	464	490	487	313.0	3.72e-102
Hydra|LOC100210875	Clytia|LOC009528	54.773	83	756	738	639	685.0	0.0
Hydra|LOC100210878	Clytia|LOC019593	19.713	34	1608	999	558	86.3	9.12e-17
Hydra|LOC100210880	Clytia|LOC041399	55.599	98	772	764	768	824.0	0.0
Hydra|LOC100210881	Clytia|LOC039008	37.5	81	216	218	192	81.6	4.86e-19
Hydra|LOC100210882	Clytia|LOC033717	47.51	78	572	611	261	244.0	5.3400000000000005e-73
Hydra|LOC100210883	Clytia|LOC018992	59.368	94	422	495	443	471.0	2.03e-164
Hydra|LOC100210886	Clytia|LOC013741	56.65	52	385	239	203	221.0	1.02e-70
Hydra|LOC100210893	Clytia|LOC038254	40.488	96	615	637	615	423.0	1.0099999999999999e-140
Hydra|LOC100210895	Clytia|LOC005952	26.042	44	196	974	96	32.7	0.13
Hydra|LOC100210896	Clytia|LOC006664	41.411	70	447	463	326	231.0	4.63e-71
Hydra|LOC100210899	Clytia|LOC012431	30.159	13	475	759	63	32.7	0.46
Hydra|LOC100210900	Clytia|LOC019004	49.6	94	133	181	125	133.0	9.81e-41
Hydra|LOC100210901	Clytia|LOC030354	61.856	86	326	362	291	379.0	6.41e-132
Hydra|LOC100210902	Clytia|LOC045086	18.403	95	302	8136	288	37.0	0.012
Hydra|LOC100210906	Clytia|LOC006019	88.776	100	196	199	196	364.0	1.79e-130
Hydra|LOC100210907	Clytia|LOC012084	55.147	53	462	830	136	156.0	4.69e-41
Hydra|LOC100210911	Clytia|LOC004465	42.857	36	314	946	112	117.0	2.75e-29
Hydra|LOC100210912	Clytia|LOC043724	52.258	99	297	305	310	280.0	2.8799999999999996e-94
Hydra|LOC100210913	Clytia|LOC040316	55.902	99	454	459	449	545.0	0.0
Hydra|LOC100210915	Clytia|LOC001725	56.809	47	1046	510	514	616.0	0.0
Hydra|LOC100210916	Clytia|LOC032810	28.139	93	215	306	231	109.0	8.79e-29
Hydra|LOC100210918	Clytia|LOC018077	63.924	92	172	259	158	228.0	2.55e-76
Hydra|LOC100210921	Clytia|LOC036875	41.892	96	380	435	444	272.0	5.07e-88
Hydra|LOC100210922	Clytia|LOC021580	44.737	25	150	137	38	33.5	0.017
Hydra|LOC100210923	Clytia|LOC014815	48.254	73	794	665	630	559.0	0.0
Hydra|LOC100210930	Clytia|LOC003040	75.358	99	695	699	698	1139.0	0.0
Hydra|LOC100210937	Clytia|LOC009143	68.155	97	683	692	672	910.0	0.0
Hydra|LOC100210940	Clytia|LOC010668	46.823	97	1104	1154	1149	943.0	0.0
Hydra|LOC100210941	Clytia|LOC019902	28.571	35	589	875	217	79.3	2.3e-15
